3.044379852357627669e+02,1.096068426748644420e+01,3.153986695032492094e+02
2.986792858601043577e+02,1.095941262455204601e+01,3.096386984846564019e+02
2.931142076249093975e+02,1.095872131885581169e+01,3.040729289437651914e+02
2.877331475387187538e+02,1.095858375353490644e+01,2.986917312922536780e+02
2.825271263459337092e+02,1.095897509127583724e+01,2.934861014372095269e+02
2.774877387121447327e+02,1.095987211308230691e+01,2.884476108252270592e+02
2.726071081052311342e+02,1.096125309034588646e+01,2.835683611955770402e+02
2.678778458641991165e+02,1.096309766878625425e+01,2.788409435329853636e+02
2.632930140095703564e+02,1.096538676300253101e+01,2.742584007725728839e+02
2.588460914026057367e+02,1.096810246052669413e+01,2.698141938631324592e+02
2.545309429070364331e+02,1.097122793440099286e+01,2.655021708414374189e+02
2.503417912472801561e+02,1.097474736341398405e+01,2.613165386106941241e+02
2.462731912922382662e+02,1.097864585922930836e+01,2.572518371514675550e+02
2.423200065243996448e+02,1.098290939972678260e+01,2.533029159241264381e+02
2.384773874807938228e+02,1.098752476795140964e+01,2.494649122487452360e+02
2.347407519758066883e+02,1.099247949613174491e+01,2.457332314719384385e+02
2.311057669364989522e+02,1.099776181428730304e+01,2.421035287507862677e+02
2.275683316992023038e+02,1.100336060299576602e+01,2.385716923021980733e+02
2.241245626321495763e+02,1.100926534993588923e+01,2.351338279820854780e+02
2.207707789630001969e+02,1.101546610986179253e+01,2.317862450728619876e+02
2.175034897026027636e+02,1.102195346769978279e+01,2.285254431703025375e+02
2.143193815673742222e+02,1.102871850448944535e+01,2.253481000718636551e+02
2.112153078124895558e+02,1.103575276591956644e+01,2.222510605784091240e+02
2.081882778967732293e+02,1.104304823323281504e+01,2.192313261300060390e+02
2.052354479079363898e+02,1.105059729629678955e+01,2.162860452042331758e+02
2.023541116837184006e+02,1.105839272865536316e+01,2.134125044123737780e+02
1.995416925706364566e+02,1.106642766439712133e+01,2.106081202350335673e+02
1.967957357675783499e+02,1.107469557668746596e+01,2.078704313442658247e+02
1.941139012063868279e+02,1.108319025782891210e+01,2.051970914642157311e+02
1.914939569260100711e+02,1.109190580072518273e+01,2.025858627267352574e+02
1.889337729007589530e+02,1.110083658163629394e+01,2.000346094823952399e+02
1.864313152867684948e+02,1.110997724412212051e+01,1.975412925308906154e+02
1.839846410539750536e+02,1.111932268407994151e+01,1.951039637380550005e+02
1.815918929737946996e+02,1.112886803579236172e+01,1.927207610095870507e+02
1.792512949353132683e+02,1.113860865890605467e+01,1.903899035942193336e+02
1.769611475651196599e+02,1.114854012627101021e+01,1.881096876913906613e+02
1.747198241280690070e+02,1.115865821257509438e+01,1.858784823406440978e+02
1.725257666881626903e+02,1.116895888371421997e+01,1.836947255718769156e+02
1.703774825104832189e+02,1.117943828684422058e+01,1.815569207973274501e+02
1.682735406867139432e+02,1.119009274106142371e+01,1.794636334277753633e+02
1.662125689681655558e+02,1.120091872867207172e+01,1.774134876968376204e+02
1.641932507915962276e+02,1.121191288700146771e+01,1.754051636785976882e+02
1.622143224842418192e+02,1.122307200070846989e+01,1.734373944849502891e+02
1.602745706355848654e+02,1.123439299456821949e+01,1.715089636301530902e+02
1.583728296243596105e+02,1.124587292669024663e+01,1.696187025510498643e+02
1.565079792901971416e+02,1.125750898214189633e+01,1.677654882723390415e+02
1.546789427401243131e+02,1.126929846694895154e+01,1.659482412070732664e+02
1.528846842808882798e+02,1.128123880244773503e+01,1.641659230833360255e+02
1.511242074687569641e+02,1.129332751996500050e+01,1.624175349887219681e+02
1.493965532690760938e+02,1.130556225580343543e+01,1.607021155248795310e+02
1.477007983184363979e+02,1.131794074651254611e+01,1.590187390649489316e+02
